debtor_id,age_bracket,debt_amount,days_since_last_contact,prior_contact_attempts,time_of_day_last_contact,day_of_week_last_contact,partial_payment_history,true_p_email,true_p_sms,true_p_post,responded_email,responded_sms,responded_post
D103076,26-35,91.92,74,1,afternoon,sun,1,0.5734081387515948,0.30852206295660467,0.1733201796118996,1,0,0
D103077,36-50,351.84,65,1,evening,fri,0,0.9257450571896508,0.563479849549272,0.3902364418551028,1,0,0
D103078,36-50,89.92,16,3,afternoon,mon,1,0.7923791366380938,0.5274429714564168,0.7102662194551582,1,0,1
D103079,26-35,476.4,13,1,evening,thu,1,0.7967986423233446,0.7234042888531014,0.648789148562782,1,1,1
D103080,26-35,134.74,79,3,afternoon,sun,1,0.6335813423102459,0.4801294128095984,0.45402014131588275,1,1,0
D103081,18-25,82.13,80,1,evening,thu,0,0.4153851100365107,0.5919134409018177,0.4977510981523902,0,1,1
D103082,36-50,152.17,89,5,afternoon,sun,0,0.2485655329335744,0.3989568032097122,0.4984979871290771,0,0,0
D103083,51-65,331.3,9,0,night,sun,1,0.7717786155723799,0.5824489335735159,0.6825543798518274,1,0,0
D103084,51-65,190.64,80,0,afternoon,tue,1,0.8274918520292773,0.7496738415092625,0.7677957663351624,1,1,1
D103085,26-35,252.34,77,3,evening,wed,1,0.9438345890708102,0.8526429806345887,0.2847868913852231,0,1,1
D103086,26-35,457.87,69,1,morning,tue,1,0.7882893928148432,0.7458917862570473,0.6361976607364002,1,1,0
D103087,36-50,648.19,44,2,afternoon,tue,1,0.8425610596333762,0.7526425370906638,0.3171156952259278,1,0,0
D103088,36-50,185.1,45,1,afternoon,wed,0,0.8388132017154716,0.9170463989586755,0.5848718683005861,1,1,0
D103089,65+,95.6,38,3,morning,wed,0,0.3960525631091534,0.1011453836132708,0.7699267681651382,0,1,1
D103090,51-65,262.04,2,0,afternoon,wed,0,0.4637694918942964,0.834108369556944,0.5142179809783601,0,1,1
D103091,65+,373.75,45,3,morning,sat,0,0.21074928471146084,0.6465007760920453,0.7862935118508942,0,1,1
D103092,51-65,65.72,21,3,night,tue,0,0.7175347520667701,0.5724462505776303,0.8831959298170989,1,0,1
D103093,65+,109.78,18,2,evening,thu,0,0.9178363907739088,0.8637607440038471,0.4165469118440764,1,1,0
D103094,36-50,128.09,5,2,evening,sun,0,0.8600482647737787,0.9083698417835945,0.7271001026681676,1,1,1
D103095,18-25,202.95,41,1,afternoon,sat,0,0.43766338310353403,0.5724728087363159,0.6254438853156661,1,1,1
D103096,18-25,123.36,4,2,afternoon,tue,1,0.9435463289112427,0.816086573143914,0.42980016808828597,0,1,1
D103097,26-35,462.36,76,1,afternoon,tue,0,0.38679077003037377,0.6831527959304703,0.5502072715798672,0,0,0
D103098,26-35,57.71,80,5,morning,sun,0,0.14054432536086747,0.26319765068434026,0.2690996054226761,0,0,1
D103099,26-35,59.04,72,2,evening,fri,1,0.7603190807684432,0.9789495046033542,0.7811846903492183,1,1,1
D103100,65+,181.18,27,3,evening,sun,0,0.8507888696239384,0.5330629236352016,0.09006653770527079,1,0,0
D103101,26-35,208.91,14,2,morning,sun,0,0.36012326167826847,0.6662553967618767,0.7659553426334902,0,1,1
D103102,65+,66.08,45,0,morning,thu,0,0.2348481352126813,0.12474931047994527,0.39061798848283985,0,0,0
D103103,51-65,141.73,60,1,morning,thu,0,0.6444728441388583,0.4928688016661266,0.5667826062808451,1,1,1
D103104,36-50,170.56,1,6,afternoon,wed,0,0.8142047147525215,0.2469861252443082,0.25296113167337814,1,0,0
D103105,36-50,171.75,77,1,morning,fri,1,0.09146573459667043,0.7540818760457167,0.8633706257561079,0,1,1
D103106,26-35,280.53,39,0,afternoon,fri,0,0.8511928036907184,0.12402074501231179,0.3290684936653782,1,0,0
D103107,36-50,134.91,73,3,morning,fri,1,0.32423537526418844,0.8417447072476151,0.3914892339301121,0,0,1
D103108,26-35,925.24,7,2,morning,sun,0,0.6473711494215468,0.4763330852015757,0.6639384357002901,0,1,0
D103109,65+,379.7,38,0,evening,sat,0,0.14774607698948844,0.07445708683407856,0.8197430146362883,0,0,1
D103110,26-35,118.34,41,2,night,mon,1,0.22267552686426095,0.719341833103218,0.426280497322591,0,1,0
D103111,26-35,266.42,4,0,morning,wed,1,0.8905451036851206,0.8448402231708544,0.28835664607511496,1,1,0
D103112,36-50,273.59,63,2,afternoon,thu,0,0.86018697414034,0.4391431125158456,0.17423854763028077,0,1,0
D103113,36-50,730.15,83,3,afternoon,fri,1,0.5637489796968032,0.7845467611939552,0.7965247615062617,1,1,1
D103114,36-50,142.54,48,5,evening,sun,0,0.9437974360577961,0.49053815481609114,0.5308272641639303,1,0,0
D103115,36-50,488.14,35,1,afternoon,wed,1,0.5181456918022879,0.8203112113157859,0.6134616583020998,1,1,1
D103116,26-35,254.09,57,3,evening,sat,0,0.23717192492842035,0.4529507735828868,0.4772493214424948,0,0,1
D103117,36-50,936.74,32,0,afternoon,wed,0,0.5360599321771442,0.6290627429602791,0.08040467196697745,1,1,0
D103118,26-35,781.96,32,4,night,tue,0,0.22141786994859744,0.19796670965388474,0.272792079045344,0,1,0
D103119,26-35,292.15,68,1,morning,thu,1,0.7232289514961128,0.7527300304776374,0.3952695785978948,1,1,0
D103120,26-35,193.24,53,4,morning,tue,0,0.30169532881288397,0.3581764705453613,0.613941046729025,0,0,1
D103121,26-35,386.04,23,4,afternoon,wed,1,0.7900036028169506,0.9229344886748453,0.15792679750918354,0,1,0
D103122,26-35,208.01,36,1,afternoon,tue,0,0.7728494246432017,0.7007092110072914,0.666965677892503,1,1,1
D103123,36-50,1110.18,75,3,morning,mon,0,0.7674578955164857,0.47020875450414534,0.7996541519327237,1,1,1
D103124,26-35,262.6,47,1,evening,fri,0,0.5088201297332204,0.717749985052847,0.08159289165095636,1,1,1
D103125,26-35,169.85,6,3,evening,sat,1,0.8023380656710939,0.960768380342483,0.5253429668674279,1,1,0
D103126,36-50,161.8,77,4,night,mon,0,0.5477316094009387,0.08387135853069347,0.5509405103935731,0,0,1
D103127,18-25,82.13,66,1,night,fri,0,0.3517781795440902,0.5900844492800128,0.5687315182887828,1,1,1
D103128,36-50,403.79,24,3,afternoon,thu,0,0.5929119260290824,0.27983584460805033,0.06826480875597515,0,1,0
D103129,65+,116.98,86,6,evening,mon,1,0.10825650495984049,0.03973991185283217,0.7793044197159799,1,0,1
D103130,26-35,657.43,85,3,evening,fri,0,0.42579823549654966,0.21241393762237715,0.2538021944033104,1,1,0
D103131,51-65,76.43,89,7,afternoon,tue,0,0.5718735303790056,0.5286303916735782,0.39026719372598884,1,1,0
D103132,18-25,274.38,34,7,evening,sat,0,0.3054271582097933,0.5267909036382249,0.8011770045973192,0,0,0
D103133,18-25,688.97,83,1,night,fri,0,0.10496050171273812,0.43960393625248556,0.24350981266194155,0,1,1
D103134,36-50,35.27,72,3,evening,mon,0,0.21693787754238578,0.6502178189368396,0.5394612278015121,0,1,0
D103135,51-65,1504.84,78,5,evening,thu,0,0.35140073431113383,0.19984188338835424,0.373778205204462,1,0,0
D103136,51-65,166.87,49,1,afternoon,mon,1,0.7813616820052879,0.7336209966460288,0.7233409048511683,0,0,1
D103137,18-25,277.82,25,2,evening,sat,1,0.882712504349025,0.8313766703720082,0.6047441716757106,1,1,0
D103138,51-65,409.24,20,1,afternoon,wed,0,0.3129926113927703,0.6570853469388187,0.7738900858832174,1,0,1
D103139,26-35,470.37,86,0,evening,thu,0,0.41101246115246315,0.4257808831488742,0.17491946578989345,0,0,0
D103140,26-35,313.09,45,3,evening,fri,1,0.3388923884383495,0.8904827969961823,0.516726821886135,0,1,1
D103141,26-35,600.43,83,1,afternoon,sat,0,0.6727133164303517,0.17562512641912226,0.3697915138194437,0,0,1
D103142,65+,390.4,49,1,morning,thu,0,0.8333734851695813,0.31110344921335986,0.23839531529080144,1,0,1
D103143,18-25,1193.68,48,1,evening,mon,1,0.8794264973297291,0.8896079630743462,0.18103718404159266,1,1,0
D103144,51-65,391.54,6,2,afternoon,tue,0,0.8018500736631691,0.4883986856137544,0.7777183383693442,0,1,1
D103145,36-50,1433.93,36,4,afternoon,fri,0,0.5870993860233581,0.24938555412033345,0.2553492368002669,1,0,0
D103146,51-65,550.58,50,1,morning,mon,1,0.7825316037352879,0.932607847450256,0.9701638204227298,0,1,1
D103147,36-50,48.17,9,3,evening,wed,0,0.8563943575388138,0.8855988106329021,0.7232517063054374,1,1,1
D103148,51-65,2565.71,14,2,morning,wed,1,0.3429798017473494,0.4010307868452853,0.6725475822934901,1,0,1
D103149,26-35,145.92,53,1,afternoon,wed,0,0.768073385428798,0.38583765504942347,0.7589575296961514,1,0,0
D103150,18-25,940.1,22,1,evening,sun,0,0.8744483834758883,0.15622784433402861,0.5127198873314602,1,0,0
D103151,36-50,250.66,63,0,afternoon,sun,1,0.7782112310242685,0.7438488777390361,0.6124556127771049,1,1,0
D103152,26-35,635.86,41,2,evening,sun,1,0.6124946100746415,0.8884299242347119,0.1562277738314972,1,1,0
D103153,18-25,131.68,36,5,afternoon,sun,1,0.5567547234180987,0.7844134018935208,0.6113704858837077,1,1,1
D103154,26-35,429.74,10,3,morning,sun,0,0.47668641135999723,0.19736239526434274,0.7428765162028714,0,0,0
D103155,26-35,194.83,36,0,evening,tue,1,0.8377580026752321,0.8292079349488088,0.3565752924573133,1,1,0
D103156,18-25,1013.44,48,1,afternoon,wed,0,0.3152664190280526,0.47559882507711576,0.051413463101148624,0,0,0
D103157,18-25,363.14,51,4,night,mon,0,0.5400904315295967,0.5996080717532185,0.1223325480566673,0,1,0
D103158,65+,568.13,24,4,afternoon,sat,1,0.8076002181896694,0.8346527586308976,0.9538699158410727,1,1,1
D103159,26-35,34.89,2,2,evening,sun,0,0.9607927909760405,0.8570379264398982,0.43849340035638684,1,1,0
D103160,65+,226.55,84,0,afternoon,mon,0,0.564259693805746,0.43558025907475584,0.8990075479630425,0,0,1
D103161,65+,354.07,86,2,evening,tue,1,0.6917724039933738,0.3324825624860407,0.7283643599542077,0,0,1
D103162,18-25,299.24,81,4,morning,tue,1,0.49785609881212817,0.7376200965918019,0.269978365399021,0,1,1
D103163,36-50,581.17,26,1,evening,sun,0,0.6843605891351573,0.30692831716752494,0.8929265646274726,0,1,1
D103164,36-50,176.04,54,5,morning,sat,0,0.7582539183390832,0.5021065746813976,0.31924384070852097,1,0,1
D103165,36-50,255.68,12,3,evening,tue,1,0.41637236433427494,0.6542921126458181,0.5163234962148004,0,1,0
D103166,18-25,708.47,81,1,afternoon,mon,0,0.46916983890027797,0.3324702499419547,0.388922725596974,0,0,0
D103167,26-35,31.47,0,1,afternoon,wed,0,0.9649942843067837,0.8969072994513796,0.3536781574478573,1,1,0
D103168,18-25,415.89,42,2,evening,fri,0,0.8112930454526989,0.15099981048769084,0.5186680272371283,1,0,1
D103169,36-50,181.18,77,1,afternoon,mon,0,0.8733098866331078,0.3123655653470015,0.5437986222679745,1,0,1
D103170,65+,107.65,65,3,evening,thu,0,0.7676555220778531,0.4474273904786278,0.7514917978746057,1,0,1
D103171,36-50,331.26,77,5,evening,thu,1,0.4607159627493766,0.7712627668070763,0.33792310184496965,0,0,0
D103172,36-50,738.56,44,3,morning,sun,1,0.36761869982924583,0.6123401293721694,0.15325329908924182,0,1,0
D103173,65+,623.43,8,0,evening,tue,0,0.4892897852928442,0.28439016401130734,0.46240518458288854,0,1,1
D103174,36-50,216.67,0,0,afternoon,tue,0,0.5359555958136707,0.6726718955820172,0.30702585904853097,0,1,0
D103175,18-25,538.17,13,2,evening,thu,1,0.8420742775615504,0.8607740147390835,0.5304195394364757,1,1,0
D103176,51-65,534.46,5,1,morning,wed,0,0.9137427555645813,0.8642680546560382,0.35161917813719024,1,1,0
D103177,26-35,226.19,40,2,afternoon,sun,1,0.762741833758492,0.867136585263548,0.16392722936797116,1,1,0
D103178,18-25,131.14,4,2,evening,sat,0,0.768617359499224,0.8882985337615331,0.1384971854163535,0,1,1
D103179,36-50,138.14,16,0,night,tue,1,0.8150265810613575,0.7325940897688045,0.7218396112094146,1,1,1
D103180,65+,520.12,37,3,night,wed,0,0.5152543067714784,0.10264981955609094,0.8038345214830597,1,0,1
D103181,26-35,235.58,66,1,evening,fri,1,0.1958032065708831,0.35278042229552,0.3422389147355098,0,0,1
D103182,36-50,95.43,60,4,morning,sun,1,0.7089706342690859,0.4101355678949662,0.4356885019387407,1,1,1
D103183,26-35,53.71,5,3,afternoon,tue,0,0.5794942496209261,0.8542957558597896,0.5745901794193174,0,1,1
D103184,18-25,517.31,81,4,morning,wed,1,0.3751557998161248,0.4798864387224555,0.4207758652023764,0,1,1
D103185,18-25,149.59,49,2,evening,fri,0,0.5908273021721492,0.8032246611211292,0.6367802428270353,0,0,0
D103186,36-50,329.43,31,2,morning,sun,0,0.4015301161578616,0.2713339059823564,0.40816076016018,0,0,0
D103187,51-65,746.75,34,2,night,wed,1,0.253647763529443,0.31632183517816825,0.43271896441857327,1,0,1
D103188,18-25,75.34,76,2,morning,thu,0,0.2503856451096345,0.8799726236249632,0.5954493196262681,1,1,1
D103189,26-35,234.95,41,2,morning,fri,0,0.21920686557930422,0.8039288284943561,0.2982078555468244,0,1,1
D103190,26-35,209.85,22,1,evening,wed,0,0.3984659171814827,0.6502884394276618,0.2160183227901267,1,1,1
D103191,18-25,344.39,38,4,morning,sat,0,0.14467162697189132,0.3510945769841998,0.5466383558191821,1,0,1
D103192,36-50,746.39,6,0,morning,thu,0,0.3119962324963466,0.8120564532474969,0.8110191175074274,0,0,1
D103193,36-50,73.96,13,0,afternoon,sun,0,0.8487987345603073,0.8038677701910637,0.5475796161431038,1,1,1
D103194,36-50,408.63,28,2,night,fri,0,0.2806505517803868,0.6615699002125622,0.22172285709319253,0,0,1
D103195,26-35,619.16,19,5,afternoon,sun,0,0.08378887838251857,0.4796394116494534,0.7419040960448069,0,0,1
D103196,36-50,206.91,31,2,afternoon,sun,0,0.5376893623933277,0.22650883523933057,0.5587425284210651,1,0,1
D103197,18-25,216.22,5,5,afternoon,tue,1,0.3230332119057518,0.8029187224761787,0.5152375194985965,0,0,0
D103198,26-35,356.6,54,4,evening,sun,1,0.8680913355185459,0.882685787734479,0.34897080094836636,1,1,0
D103199,65+,333.73,10,4,afternoon,mon,0,0.6261678475893687,0.1833307917409278,0.8751792390820003,1,0,1
D103200,51-65,413.28,19,4,evening,tue,0,0.2494070270317705,0.4616163398155502,0.2538145532632785,0,0,0
D103201,65+,405.51,88,1,afternoon,mon,0,0.6425355626944512,0.6623786951561624,0.3024477883598405,0,1,0
D103202,65+,101.11,0,2,night,mon,0,0.5920808054531242,0.35517573193665875,0.9532471194162178,0,1,1
D103203,36-50,596.6,25,2,evening,sat,0,0.5387813708387172,0.4365696074997059,0.2299008678798668,0,0,0
D103204,65+,699.32,45,1,evening,mon,0,0.8758837945778887,0.09706542808204724,0.8357758394284481,1,0,1
D103205,26-35,289.3,27,7,afternoon,tue,1,0.32589669934496973,0.8051937754232862,0.7969182177794597,0,0,1
D103206,18-25,63.77,28,1,afternoon,wed,1,0.8874095345131496,0.6931752188786441,0.5330451532863867,0,1,0
D103207,18-25,220.68,11,3,afternoon,sat,0,0.3748895301679947,0.28681896506903387,0.1669384556929401,0,0,1
D103208,18-25,291.48,38,0,afternoon,sat,0,0.4997325020711968,0.4267211275587187,0.5083694130307507,0,1,1
D103209,18-25,87.34,67,7,morning,sun,1,0.19167152843343344,0.627602858404015,0.7479856832096641,0,0,0
D103210,26-35,176.95,52,3,morning,mon,1,0.46991413374535634,0.2956022069136902,0.5749605692427938,1,0,0
D103211,36-50,68.83,83,0,afternoon,tue,0,0.561837185715722,0.16397362169796154,0.2500417172765274,0,0,0
D103212,51-65,422.66,62,4,morning,wed,0,0.10025058205275703,0.4628125093420827,0.5819511999727716,0,0,1
D103213,36-50,284.11,71,2,afternoon,tue,0,0.6846702361512405,0.41326767750797927,0.1331634377611197,1,1,1
D103214,18-25,55.63,38,3,afternoon,mon,1,0.6677090816614301,0.5779015418965568,0.2188214209037492,1,1,0
D103215,51-65,335.73,55,4,evening,thu,1,0.2869850915870052,0.39294187972546524,0.5591096225426574,0,0,0
D103216,26-35,232.56,52,1,afternoon,thu,0,0.7646732766447945,0.923011240423296,0.3860265413240391,1,1,0
D103217,18-25,389.46,73,2,evening,thu,0,0.7837932628752804,0.8575172052548288,0.09834858172686309,1,1,0
D103218,26-35,172.02,45,2,morning,mon,0,0.40305218604091736,0.6068297621218156,0.44060549321759696,0,1,0
D103219,26-35,118.95,36,2,night,wed,0,0.28014574323972935,0.8044168175349711,0.5406014369229438,0,1,1
D103220,26-35,122.27,6,0,afternoon,thu,1,0.9450144543778853,0.8683547355543187,0.492040332853927,1,1,1
D103221,51-65,150.75,77,3,afternoon,tue,0,0.6594671182914549,0.06747915351854777,0.08723102341836989,1,0,1
D103222,51-65,248.87,39,3,evening,sat,1,0.6676966507100163,0.10391614234247994,0.6797301518463021,1,0,1
D103223,36-50,279.54,71,2,afternoon,sun,1,0.8240331375068841,0.2652432407591905,0.8954137215155097,0,1,1
D103224,18-25,206.1,61,1,afternoon,sun,1,0.6319251189568903,0.3096459384609577,0.5606433239787614,1,0,0
D103225,51-65,167.17,0,2,afternoon,fri,0,0.9336517058941426,0.6456248836592433,0.5907702414074001,1,1,1
D103226,36-50,178.35,58,3,night,fri,0,0.4519416416334991,0.2749388376588344,0.342402001642505,1,0,0
D103227,26-35,2337.77,43,2,evening,tue,0,0.30614719582768424,0.5122266751581984,0.3970012569310085,0,0,0
D103228,36-50,122.28,21,2,afternoon,wed,0,0.9018577236391012,0.7040533378775709,0.5274263392593803,1,0,0
D103229,36-50,148.09,23,1,evening,mon,0,0.18381537998122163,0.774701967539061,0.6610216289547064,1,1,1
D103230,26-35,4743.21,57,0,morning,thu,0,0.10370845025366782,0.06693074548340834,0.056716814739115586,1,0,0
D103231,18-25,357.42,7,3,afternoon,sat,1,0.451493096667392,0.863631553892995,0.4942844965313391,0,1,0
D103232,36-50,70.67,54,3,afternoon,fri,1,0.8396363735003736,0.34922350991275725,0.4319945930232719,1,1,0
D103233,18-25,522.39,76,1,afternoon,mon,1,0.8706375166154544,0.8372473186559933,0.5036654580066521,1,1,1
D103234,26-35,107.87,7,3,night,thu,1,0.5589838691875906,0.9308567218156635,0.12231003619171699,1,1,0
D103235,18-25,554.55,0,1,evening,sun,1,0.5311264349574715,0.9078535332018851,0.3651459372858746,1,1,0
D103236,65+,202.38,5,5,night,mon,0,0.4221993209766425,0.2969023582135693,0.7996842337165149,1,1,1
D103237,26-35,164.71,65,3,evening,thu,0,0.20144834105593742,0.7129900364081924,0.5331305684284102,0,1,1
D103238,26-35,1041.32,76,4,afternoon,tue,1,0.8864080406419497,0.17041906187181527,0.38851686531331436,1,0,0
D103239,26-35,407.39,88,3,evening,sun,1,0.49918818314222446,0.1442755906803443,0.0650766330694732,0,0,0
D103240,51-65,587.39,2,2,morning,thu,1,0.9481389700448976,0.742141813631878,0.8108470230943223,1,1,1
D103241,36-50,361.92,43,1,evening,sat,0,0.5527815296759572,0.7909830042360094,0.8181395003673929,1,0,1
D103242,65+,164.02,4,1,morning,thu,1,0.8033723360637691,0.28328914704022423,0.6120587787477172,1,1,1
D103243,26-35,424.21,33,0,evening,sun,0,0.8164673529385011,0.644093254570941,0.27870330990925113,1,0,0
D103244,18-25,726.54,27,1,evening,wed,0,0.2241771333845154,0.7910585808561319,0.5301949642678147,0,1,1
D103245,36-50,276.24,54,1,morning,sat,0,0.5580823757169507,0.2832835576365966,0.6629722198641176,0,1,1
D103246,26-35,1238.28,81,0,morning,thu,0,0.5863301079689858,0.36491380831103587,0.5896480507843949,1,1,0
D103247,51-65,526.07,72,0,afternoon,fri,0,0.5274002944567456,0.5433277051711001,0.7630778218799729,1,1,1
D103248,51-65,296.13,5,2,afternoon,fri,1,0.7076049487634595,0.6899699410487563,0.2919392031734373,0,0,1
D103249,36-50,306.84,21,4,evening,tue,0,0.87147092246593,0.561344941904036,0.31688394110365115,1,0,1
D103250,65+,276.86,24,4,morning,sun,1,0.8781834014203996,0.18428715808319127,0.865772860307574,1,0,1
D103251,36-50,79.35,22,4,afternoon,sat,0,0.9035771686788856,0.47696289178760787,0.43191102101449047,1,1,0
D103252,26-35,225.64,31,0,afternoon,wed,0,0.5124165307208814,0.6173634864338327,0.49650379109317855,0,1,1
D103253,36-50,298.59,54,4,morning,fri,0,0.3873080390151696,0.3338478718333876,0.38023629823620664,0,0,0
D103254,18-25,168.26,66,1,afternoon,fri,0,0.3669374031301459,0.5117544302866822,0.22285984836492406,0,1,0
D103255,51-65,331.59,84,4,evening,thu,0,0.680022030089749,0.280399759565891,0.4124200121176214,1,0,1
D103256,18-25,249.43,63,4,evening,fri,0,0.15681761881372044,0.35743584370745085,0.10701839693316874,0,0,0
D103257,26-35,490.94,26,0,night,thu,0,0.21579585583398342,0.6598558361872341,0.2327758920076018,0,0,0
D103258,36-50,444.43,16,5,afternoon,sat,0,0.34283135415561444,0.33896081433931197,0.4128973171353879,0,0,0
D103259,18-25,284.42,33,3,afternoon,tue,0,0.24831434996772228,0.4354364238180261,0.31180700388304533,1,0,1
D103260,18-25,71.49,71,0,morning,mon,0,0.7337230800038698,0.19130642521430052,0.4755940607322638,1,0,0
D103261,36-50,1226.17,89,1,afternoon,wed,0,0.6108613444055013,0.5512820746179696,0.2831699049743951,0,1,0
D103262,18-25,215.36,35,5,morning,sat,0,0.2347939291104517,0.7536024553187612,0.7423113130673631,0,1,1
D103263,36-50,227.51,15,3,morning,mon,0,0.6299121257234387,0.35082754395562377,0.7698715880890621,1,0,1
D103264,26-35,179.78,0,1,evening,sun,1,0.1901919711136474,0.9024257857726423,0.4055259411187086,0,1,1
D103265,26-35,157.66,6,5,morning,wed,0,0.4555721251176738,0.3966872536731684,0.4396149335982618,0,0,0
D103266,26-35,982.06,57,0,evening,tue,1,0.8661701075153798,0.6086406198284396,0.7547465422214854,0,1,1
D103267,51-65,851.88,53,2,evening,thu,1,0.5049021397613495,0.3331754160665206,0.44170396334114587,1,0,0
D103268,65+,365.02,57,1,evening,sat,0,0.25733043551382767,0.21836420346827612,0.4463072691550226,1,0,0
D103269,18-25,222.13,2,5,afternoon,sun,1,0.8547299788988159,0.8713914543966083,0.7787825461670733,1,1,1
D103270,65+,427.18,39,1,evening,fri,1,0.4465049222255696,0.38094210556190544,0.872269991034741,0,0,1
D103271,36-50,261.5,16,1,afternoon,thu,1,0.963488730009096,0.6451030312574572,0.8292300124051263,1,1,0
D103272,36-50,206.19,30,5,morning,sat,1,0.9777031260009961,0.7263914395920638,0.6417591486116451,1,1,1
D103273,36-50,331.72,55,4,afternoon,sun,0,0.4676716451158489,0.3794841485244482,0.34358751627848527,1,0,1
D103274,36-50,164.51,24,2,morning,sat,0,0.8769283133750565,0.3534174475593614,0.16696331197623449,1,1,0
D103275,51-65,307.06,59,3,afternoon,sun,0,0.13830738864864314,0.37070534918532017,0.5516840312312864,0,0,1
D103276,36-50,294.06,26,3,evening,sat,1,0.29921094317288094,0.8195341661831469,0.836400060828376,1,1,0
D103277,36-50,421.0,45,3,evening,mon,0,0.40537755014372556,0.7413263117035629,0.7390364909637892,0,0,1
D103278,26-35,140.16,41,6,afternoon,mon,0,0.7061745842244096,0.22934223880855412,0.6328884426034981,1,0,1
D103279,18-25,463.65,34,1,morning,fri,1,0.6058293228918983,0.4835461960726139,0.6585560915231292,0,0,1
D103280,36-50,108.24,11,4,morning,sun,0,0.5737226221496207,0.7545931438904468,0.9087082679809224,0,1,1
D103281,18-25,146.16,51,1,night,wed,0,0.126282350053159,0.5779233785522037,0.08716408521659429,0,1,0
D103282,26-35,152.01,89,3,afternoon,sun,0,0.3802202596840524,0.06399368303543482,0.38554170451863573,0,0,0
D103283,18-25,93.24,57,2,afternoon,sat,0,0.27538606814779504,0.4085107012782403,0.14422833477488894,0,1,0
D103284,26-35,610.39,67,0,morning,mon,0,0.26998817967251215,0.45080793874436653,0.7445643589214843,0,1,1
D103285,36-50,102.29,72,3,evening,thu,0,0.35396726686870555,0.3526753474970371,0.27670432117861976,0,1,0
D103286,36-50,130.45,3,3,afternoon,tue,1,0.8524182813739829,0.8613270518386301,0.8210622104406159,1,0,0
D103287,26-35,757.38,71,4,morning,mon,0,0.18737531418105036,0.2222586109564512,0.21147562447759788,0,0,0
D103288,18-25,146.42,21,2,afternoon,fri,0,0.5701445143556179,0.8908298488605556,0.45932664953712954,0,0,0
D103289,26-35,206.58,59,2,evening,tue,1,0.25519842419952493,0.7770034966708893,0.44651380974597293,0,1,0
D103290,26-35,98.41,88,1,afternoon,thu,0,0.6847831099552404,0.2330469758004567,0.3425394683495192,0,0,0
D103291,36-50,517.83,80,2,night,fri,0,0.43134176884553405,0.26224278181976485,0.4976232755031424,1,1,1
D103292,36-50,524.3,37,4,evening,thu,0,0.5236038379633396,0.5932518775839508,0.6584745937252968,1,0,1
D103293,36-50,475.83,75,3,afternoon,mon,1,0.6763969195296398,0.5084492244434929,0.4836043219108272,1,1,0
D103294,36-50,396.94,55,2,night,mon,0,0.6960489193964844,0.5199353251524966,0.6746037838016258,1,1,1
D103295,65+,261.45,11,0,evening,wed,1,0.48982812404307524,0.45315993380087916,0.9229392618188934,1,1,1
D103296,51-65,152.64,21,3,afternoon,mon,1,0.7899839640518183,0.7460662722475166,0.5698184723942556,1,1,0
D103297,36-50,117.51,86,2,evening,sun,1,0.3333108372950578,0.3727886988632636,0.8999500812550325,0,1,1
D103298,36-50,781.27,82,0,afternoon,tue,0,0.5566032815592957,0.9138009952591362,0.5921497563796352,1,1,1
D103299,18-25,487.03,80,1,afternoon,mon,1,0.4460062013932348,0.3487148576447212,0.29414190874709667,1,1,0
D103300,65+,131.11,34,5,afternoon,mon,0,0.5380103314581407,0.8999985999004868,0.7865784313965424,0,1,1
D103301,26-35,253.62,28,4,evening,fri,0,0.7856488121078163,0.38274563068133227,0.6428198781547481,1,1,0
D103302,26-35,186.77,72,4,night,fri,0,0.5379292904888615,0.7805920284209229,0.5042247364257064,0,1,1
D103303,65+,88.64,1,3,afternoon,fri,0,0.8800270700535011,0.6766521435582704,0.741560700131951,1,0,0
D103304,36-50,287.12,80,3,evening,wed,1,0.583334442142785,0.27973168961555805,0.02354358741248145,0,0,0
D103305,18-25,168.35,54,2,evening,wed,0,0.6960845182902319,0.7973911513222262,0.13811302544132437,1,1,0
D103306,18-25,103.83,56,2,evening,fri,0,0.656640072575214,0.5433164696970306,0.496885583929699,0,0,1
D103307,18-25,64.64,39,5,afternoon,mon,0,0.3498246641003469,0.7123345402884032,0.13471331774068374,0,1,0
D103308,36-50,59.89,88,1,morning,wed,0,0.6420150680657547,0.4688930563761833,0.5616323894431529,1,0,1
D103309,18-25,175.16,67,2,morning,mon,1,0.5199051530433907,0.6488197329916269,0.6625869234981825,1,0,1
D103310,65+,226.65,4,1,morning,wed,0,0.9130240618356151,0.3589863688748477,0.6768908926845337,0,0,1
D103311,65+,111.3,47,7,morning,sun,1,0.7001024359008523,0.3741514543974829,0.286287119239356,0,1,0
D103312,36-50,439.51,77,3,afternoon,sat,0,0.3663154742138174,0.14688989089385707,0.22190467356935814,0,0,0
D103313,36-50,230.67,6,4,morning,fri,1,0.6791057565328878,0.4549663898224334,0.7518271345750461,1,0,1
D103314,26-35,411.25,66,0,evening,fri,1,0.8757322042725647,0.881259954853559,0.7819541265678998,1,1,1
D103315,18-25,207.55,22,1,afternoon,wed,0,0.8623315509590436,0.8319889163762673,0.05212224356636421,1,1,0
D103316,51-65,120.49,45,0,afternoon,fri,1,0.8575249495690282,0.2827627984938607,0.6993998778976811,1,0,1
D103317,18-25,271.16,79,6,evening,sat,0,0.41861438209993695,0.2012434284507182,0.06693541292860407,1,0,0
