debtor_id,debt_amount,days_since_last_contact,prior_contact_attempts,partial_payment_history,true_p_email,true_p_sms,true_p_post,responded_email,responded_sms,responded_post,age_18-25,age_26-35,age_36-50,age_51-65,age_65+,tod_afternoon,tod_evening,tod_morning,tod_night,dow_fri,dow_mon,dow_sat,dow_sun,dow_thu,dow_tue,dow_wed,is_weekend_contact,log_debt_amount,contact_intensity
D103700,1290.81,30,2,1,0.5784706192602391,0.5556827166385082,0.252759082736729,1,0,1,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,0,7.163799614704809,0.06451612903225806
D102413,194.94,30,2,0,0.7044419671019854,0.3828925769656749,0.4964212025634942,1,1,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,0,5.277808489916496,0.06451612903225806
D101857,275.69,30,2,0,0.3941000221495506,0.7880349630880813,0.0524445653387843,0,0,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0,5.622897745915737,0.06451612903225806
D102268,122.61,30,3,0,0.7922000433734332,0.2105184746298826,0.3851226208466956,1,0,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1,4.817131447899731,0.0967741935483871
D102553,585.76,30,2,0,0.8372613765769309,0.4355770623992703,0.5608511912647163,1,0,1,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0,6.374615877619562,0.06451612903225806
D100480,56.48,30,3,1,0.7970658877887532,0.7721464235665376,0.5767991422250479,1,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,4.051437061210824,0.0967741935483871
D101554,93.99,30,4,0,0.6036107397528507,0.1987451371058845,0.0463678270521636,0,1,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0,4.553771622902091,0.12903225806451613
D103272,206.19,30,5,1,0.977703126000996,0.7263914395920638,0.6417591486116451,1,1,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,1,5.333636246672391,0.16129032258064516
D102617,658.14,30,3,0,0.6487538299031388,0.6137966472340217,0.7407445171081941,0,1,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0,6.490935955035267,0.0967741935483871
D102640,20.0,30,2,0,0.7934834517634016,0.6769538970256959,0.3962971669620914,1,0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,0,3.044522437723423,0.06451612903225806
D102570,149.92,30,0,0,0.5230904076289565,0.9640914638265812,0.3386032230225478,0,1,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,5.01674989509611,0.0
D101604,61.13,30,4,1,0.7176519879795256,0.6802266635448242,0.1680855925273859,0,0,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0,4.129228964075603,0.12903225806451613
D101955,377.8,30,2,0,0.935971936639434,0.7319369639438611,0.7899504775291822,1,1,1,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,0,5.937008361311923,0.06451612903225806
D100211,126.44,30,1,0,0.9239051163618494,0.0705197059982944,0.7146966843414524,1,0,1,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,1,4.847645665601793,0.03225806451612903
D103743,61.78,30,3,1,0.8588398576973366,0.7443132797769375,0.2974229505089737,1,1,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,0,4.139636551413807,0.0967741935483871
D102299,121.89,30,1,1,0.8348166161765371,0.2587333691755591,0.9206998769754006,1,0,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,1,4.811289646296506,0.03225806451612903
D103426,212.49,30,0,0,0.3769877601299512,0.8632311383241289,0.023945350675509,1,1,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,5.363589993164233,0.0
D101271,134.38,30,5,0,0.7012611837208147,0.7997255116888938,0.697585820186618,0,1,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,4.908085639080461,0.16129032258064516
D101122,696.23,30,3,1,0.3611909056597425,0.6006045723259036,0.7668322342752159,0,1,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,0,6.547115341980031,0.0967741935483871
D103584,78.62,30,2,0,0.6567041678736594,0.5491265603535915,0.7403893510009026,1,1,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0,4.377265317572172,0.06451612903225806
D103715,329.11,30,2,0,0.7244993598927472,0.3882605738171863,0.644503721069732,1,0,1,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,0,5.799425932250647,0.06451612903225806
D100083,96.48,30,2,1,0.795846599497148,0.7495267284153139,0.3275519826736664,1,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0,4.579647228757006,0.06451612903225806
D100031,927.42,30,2,1,0.6653687510959102,0.2199350796012824,0.5966011418435496,1,0,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,0,6.833484216606851,0.06451612903225806
D101392,122.76,29,2,0,0.3546488725921346,0.5188126933586513,0.3912844591380318,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1,4.81834420626481,0.06666666666666667
D103396,235.03,29,3,1,0.7259615854457382,0.7166059396738389,0.2185107668151789,1,1,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,5.463958915590788,0.1
D103532,112.69,29,1,0,0.44193176979672,0.554981083074835,0.8723764887688085,0,1,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,0,4.733475446141015,0.03333333333333333
D103414,913.73,29,3,1,0.7228763422048093,0.7234983281331305,0.5310378404845115,1,1,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0,6.818628939763058,0.1
D102117,383.28,29,4,0,0.4403266697602425,0.3955705249163272,0.2829960901009641,1,0,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,5.951371453541538,0.13333333333333333
D103625,989.43,29,4,1,0.5106267247847571,0.6583896901835496,0.7781851526064957,1,1,1,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,1,6.898139192263174,0.13333333333333333
D101484,57.0,29,5,1,0.9088315073249864,0.6065417863313556,0.6233548375486427,1,1,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0,4.060443010546419,0.16666666666666666
D103890,896.3,29,3,0,0.470146698291574,0.2139288820231557,0.2009687946271952,1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,6.799390254304012,0.1
D103064,85.48,29,3,1,0.4268422492250207,0.8160742531505075,0.5956700440048871,0,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,4.4599131733309525,0.1
D100694,233.07,29,1,1,0.8001306883315543,0.0834277634358807,0.5985498416970467,0,0,1,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,1,5.455620215921813,0.03333333333333333
D100075,71.45,29,2,1,0.8034079896946819,0.583601882322506,0.3741637139943957,1,1,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1,4.282896668766692,0.06666666666666667
D102969,157.94,29,0,0,0.570710286032674,0.5295311867858484,0.6381116839046395,1,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0,5.068526772512033,0.0
D100241,51.42,29,1,0,0.6021778040396515,0.8867501246076079,0.2805180666002946,0,1,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0,3.95928819789526,0.03333333333333333
D100536,268.05,29,1,1,0.4606630608393572,0.2970277667058912,0.7841445606596562,0,0,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,1,5.594897235935429,0.03333333333333333
D103885,169.64,29,2,1,0.8889164087122692,0.9063896438751206,0.5304289487877581,1,1,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1,5.139556074163095,0.06666666666666667
D101870,795.83,29,1,0,0.4157018445160264,0.3978740413400585,0.4815668745518303,0,0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0,6.680641356164032,0.03333333333333333
D101097,58.46,29,3,0,0.6043202073221619,0.3076860426227232,0.2657483015523781,1,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,0,4.085303817569952,0.1
D101381,1204.38,29,2,0,0.1093624563492731,0.8547530008736332,0.1677407921276622,0,1,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0,7.09455014890864,0.06666666666666667
D100420,408.12,29,1,0,0.4357570824773334,0.2115131323491954,0.4879215852388008,1,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0,6.014008511542876,0.03333333333333333
D103594,148.52,29,2,1,0.5318010114053572,0.9378601770417704,0.4766294065123129,0,1,1,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0,5.0074301631473075,0.06666666666666667
D102442,345.4,29,3,0,0.6474320075405234,0.2596512286215368,0.6968866456421667,1,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0,5.84759417668828,0.1
D101179,126.4,29,2,0,0.3952266277117824,0.764583831365245,0.8545530752844331,1,0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0,4.847331743138063,0.06666666666666667
D102239,132.99,29,1,1,0.7419928972876771,0.2870758467117512,0.5956084587487496,1,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0,4.8977651703005165,0.03333333333333333
D101701,373.37,29,3,0,0.9333721931271278,0.4066364080843939,0.4242299753634491,1,0,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,0,5.925244613187873,0.1
D101760,136.72,29,1,1,0.6416994899467436,0.6327653482072675,0.9054574232180248,1,1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,4.925222638470323,0.03333333333333333
D102698,214.63,29,3,0,0.339362295776109,0.1301523057012827,0.410382053497441,0,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0,5.373563975922575,0.1
D100196,178.3,29,2,0,0.5733570472881317,0.7309196144679607,0.3076873192525228,0,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0,5.189060380611087,0.06666666666666667
D101058,169.27,29,2,0,0.6895892726398778,0.5594072936731203,0.5942405483698231,1,1,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,1,5.137385412432552,0.06666666666666667
D100816,305.64,29,1,1,0.926741759447368,0.0878690158014867,0.7172601760906416,1,0,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,1,5.725674421072299,0.03333333333333333
D101930,237.18,29,1,0,0.7017613993784777,0.6290837521553647,0.3273790766470202,1,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,0,5.47302669033985,0.03333333333333333
D101304,149.23,29,1,0,0.6138214453254447,0.3447985965731097,0.7180311982072359,0,1,1,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,1,5.0121674530743325,0.03333333333333333
D101373,345.36,29,3,0,0.6827951791723741,0.3366623575523101,0.3173141588165911,1,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0,5.847478696579601,0.1
D103874,207.21,28,2,1,0.716489944736072,0.2146292941710115,0.8985492660810581,1,0,1,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,5.338547185767103,0.06896551724137931
D100106,285.39,28,2,1,0.9229244834960904,0.7958213889003369,0.565527261957833,1,1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,5.657354518275788,0.06896551724137931
D101731,414.2,28,1,0,0.4277406078223429,0.6073371641310485,0.2057294104850343,1,1,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,6.028760331851679,0.034482758620689655
D100534,236.64,28,3,0,0.5519704824915691,0.518133433631479,0.4802712351741289,1,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1,5.47075692348754,0.10344827586206896
D102753,2207.66,28,2,0,0.5458767418610423,0.8314593977023985,0.0835215323954398,1,1,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0,7.700141275774861,0.06896551724137931
D103900,271.22,28,3,1,0.5994732625096423,0.8578393543740116,0.6286234070907227,1,1,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,5.606610562903928,0.10344827586206896
D102832,71.4,28,3,0,0.2078029453132179,0.4302732797728407,0.5872911548956316,0,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,0,4.282206299391671,0.10344827586206896
D100419,374.21,28,1,0,0.8336556457073792,0.1623091079776493,0.5260502383970885,1,0,0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,0,5.927485869228925,0.034482758620689655
D102932,1208.05,28,1,1,0.2925406057966618,0.8409322219866755,0.2842649855698143,1,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,0,7.0975902062526055,0.034482758620689655
D100270,36.97,28,4,0,0.321127581240548,0.9358491367678952,0.7285272676295526,0,1,1,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0,3.636796374243711,0.13793103448275862
D101593,33.02,28,1,0,0.959160877986662,0.8091400380239674,0.2110152990328856,1,1,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,3.5269485869677157,0.034482758620689655
D100570,484.13,28,1,0,0.1796085735204124,0.5045759825910028,0.5412703598066373,0,1,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,6.184416896257962,0.034482758620689655
D102304,598.54,28,2,0,0.2995595551269813,0.3641212033669058,0.2057201594928981,1,0,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1,6.396162694510294,0.06896551724137931
D102353,375.93,28,2,0,0.938100769519799,0.2596839221602756,0.7800507101035004,0,0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,0,5.9320594938154425,0.06896551724137931
D100355,534.32,28,2,1,0.941120871532504,0.9532453354607546,0.7633950646297419,1,1,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,0,6.282864698928174,0.06896551724137931
D100074,177.37,28,1,0,0.8110396929118773,0.5456975867185885,0.6611049319665258,1,0,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,5.183860044570212,0.034482758620689655
D100708,20.0,28,1,0,0.3075365894056409,0.6898252140701364,0.2151767938714851,0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,3.044522437723423,0.034482758620689655
D102012,196.71,28,1,1,0.5913243673715534,0.8313108662169085,0.2518705544012923,0,1,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,1,5.286801310586789,0.034482758620689655
D103354,677.37,28,2,0,0.1873385702692614,0.8689865585371344,0.6578734692216635,0,1,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,1,6.519692861801772,0.06896551724137931
D103063,882.33,28,2,0,0.1963069011506429,0.561209603951652,0.3708393231664634,0,1,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,0,6.783698856720132,0.06896551724137931
D101864,233.01,28,1,1,0.965835000440599,0.5390608604814374,0.4042929972741301,1,1,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,0,5.455363849487321,0.034482758620689655
D101997,197.21,28,2,0,0.6480246503437929,0.5712452701104521,0.2714582518898925,0,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,5.289327074709904,0.06896551724137931
D101085,133.01,28,0,1,0.9876528769724048,0.4538550288844529,0.7810509707481752,1,1,0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,0,4.897914424032137,0.0
D100340,139.13,28,1,0,0.4120921927235338,0.5104650365764694,0.2785239128643593,0,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,4.942570563182127,0.034482758620689655
D103613,343.71,28,1,0,0.3956326527649808,0.2628323062073847,0.3026266195610189,0,0,1,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1,5.842703483835988,0.034482758620689655
D103206,63.77,28,1,1,0.8874095345131496,0.6931752188786441,0.5330451532863867,0,1,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,4.170842533194826,0.034482758620689655
D102073,942.54,28,2,1,0.7098776830132936,0.9097096125255464,0.263362449822467,1,1,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,0,6.849638759246461,0.06896551724137931
D103941,416.37,28,6,0,0.2161152571674007,0.4029907848714792,0.6783466289787222,1,0,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,6.033973118557441,0.20689655172413793
D101083,230.62,28,1,1,0.7457000799260814,0.8310294835101617,0.9024165237846148,1,1,1,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,1,5.445098097756231,0.034482758620689655
D103858,402.89,28,1,0,0.2726310719492898,0.3521279438390257,0.3733280469199204,1,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,0,6.001142563659253,0.034482758620689655
D103841,85.4,28,0,0,0.7095007057751742,0.3950702080437936,0.522550577052524,1,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,0,4.45898767581001,0.0
D102475,85.29,28,5,0,0.6922177329752188,0.4463174889737249,0.1618994244113441,1,0,1,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0,4.4577137165202165,0.1724137931034483
D101427,94.24,28,3,1,0.2030949996469674,0.7265319270578732,0.4226179179586984,0,1,1,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0,4.556400021618662,0.10344827586206896
D101924,293.56,28,4,1,0.7369636342690574,0.8680836900860087,0.5901260676770442,1,0,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0,5.685482717484768,0.13793103448275862
D101514,208.41,28,0,0,0.61875989695502,0.4031851665746871,0.3607155145329219,0,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0,5.344294052788061,0.0
D101939,899.19,28,0,0,0.6082462438278072,0.7827109033616043,0.2800243417310052,1,0,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0,6.802605852154607,0.0
D101116,166.72,28,0,0,0.3208940430887596,0.7371406575633298,0.0825360921410421,0,1,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1,5.122295922302562,0.0
D100986,113.37,28,1,1,0.6246893062841808,0.5788841015329327,0.7843712241920608,0,1,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0,4.7394388067931255,0.034482758620689655
D103301,253.62,28,4,0,0.7856488121078163,0.3827456306813322,0.6428198781547481,1,1,0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0,5.5397722376335,0.13793103448275862
D100881,412.13,28,2,0,0.7277020033159514,0.4496467318493988,0.2592739456511809,1,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,0,6.023762313407144,0.06896551724137931
D100563,124.56,28,5,0,0.5269866111238086,0.1035844026031853,0.2202665278394885,0,0,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1,4.832783731973753,0.1724137931034483
D103194,408.63,28,2,0,0.2806505517803868,0.6615699002125622,0.2217228570931925,0,0,1,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,0,6.01525431323072,0.06896551724137931
D103066,897.69,28,0,0,0.5927828913521874,0.5614636215707791,0.5350355469437197,1,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,6.8009381474187105,0.0
D103815,38.11,28,2,0,0.0981678086663793,0.2597119937996395,0.4340096995926579,1,0,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0,3.666378188767423,0.06896551724137931
D100681,161.97,28,4,1,0.2890026906851906,0.715081017864926,0.5706100535553018,0,1,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,5.093566134787897,0.13793103448275862
D102202,191.28,27,3,0,0.3463569778466475,0.594517713196233,0.8194216914634324,1,0,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,0,5.25895264302576,0.10714285714285714
D103205,289.3,27,7,1,0.3258966993449697,0.8051937754232862,0.7969182177794597,0,0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,5.670914871030584,0.25
D103417,853.16,27,2,0,0.8070270128715136,0.8855537189613994,0.5574618895138875,0,1,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,0,6.750118529870047,0.07142857142857142
D102862,390.09,27,3,0,0.0855914490212205,0.8591726207035513,0.6048534487318916,0,1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,5.968937712526371,0.10714285714285714
D101352,391.85,27,3,1,0.7202816493689533,0.5288953234126339,0.1934853455799859,1,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,5.973427859621831,0.10714285714285714
D101049,36.14,27,1,0,0.6215339054445425,0.045965776741937,0.5323705338099775,0,0,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,3.61469455592456,0.03571428571428571
D103530,125.13,27,4,1,0.3816581183575282,0.2350030456712142,0.6483922888805489,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,4.837313121099101,0.14285714285714285
D102606,43.17,27,2,0,0.5963995409561128,0.6887756020757441,0.101536752093455,0,1,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0,3.7880458256084353,0.07142857142857142
D102334,158.19,27,6,0,0.5541315556711667,0.098154912595074,0.5151642641675809,1,0,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1,5.0700984573670445,0.21428571428571427
D102135,72.95,27,2,1,0.7567658851689664,0.6015909267389596,0.673492042317969,1,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,0,4.303389189156809,0.07142857142857142
D103627,367.88,27,3,1,0.4563333345079608,0.29116063685411,0.7509664097289691,0,0,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,0,5.9104713878984505,0.10714285714285714
D100962,84.03,27,2,0,0.5929129733796772,0.6431758918949319,0.2859931873663155,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,4.443004135397701,0.07142857142857142
D100960,1699.55,27,0,0,0.3204454414776243,0.4080693932764024,0.8322847896549613,0,1,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,0,7.438707007131717,0.0
D100917,136.27,27,2,0,0.877665290147569,0.6393161432460747,0.4304440976401871,1,0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0,4.921949789263568,0.07142857142857142
D101837,534.66,27,2,1,0.1968267978826245,0.9065669995021602,0.3976041742058693,1,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,6.283499631441241,0.07142857142857142
D101591,122.52,27,6,1,0.6045707664189557,0.5988650389709446,0.5343882590679515,1,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,4.816403086276466,0.21428571428571427
D103100,181.18,27,3,0,0.8507888696239384,0.5330629236352016,0.0900665377052707,1,0,0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,1,5.204995209316664,0.10714285714285714
D100530,69.55,27,4,0,0.6841313856067708,0.1379255395111623,0.8683714116046503,0,0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,0,4.256321678298823,0.14285714285714285
D100068,324.23,27,5,0,0.6506288491511579,0.1804541715598425,0.1339833699407256,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1,5.78453262434131,0.17857142857142858
D100488,259.66,27,3,0,0.4021333376685775,0.5895334656014384,0.7137308904576789,0,0,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,1,5.563216876102574,0.10714285714285714
D101162,159.12,27,2,0,0.9409676786472674,0.0610221672873413,0.7168964412715285,1,0,1,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,1,5.075923534124373,0.07142857142857142
D100646,1215.53,27,4,0,0.2615096538485266,0.1538342956338689,0.3731188216589492,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,7.103757822831955,0.14285714285714285
D100237,46.67,27,1,0,0.4621218631820247,0.6052097821447581,0.4833249462526974,0,0,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0,3.864302269216734,0.03571428571428571
D100122,81.3,27,1,1,0.5121473270709832,0.2639475355888252,0.4860917116274449,0,1,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0,4.410371107683024,0.03571428571428571
D100205,400.38,27,3,1,0.8021057713384236,0.7687181092626575,0.4179935623791722,1,1,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0,5.994908609510537,0.10714285714285714
D100679,945.24,27,4,0,0.3104874025154923,0.7346357475515911,0.1221034440468771,1,1,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,6.852496236664113,0.14285714285714285
D100736,235.55,27,2,0,0.2397691730676268,0.7829444779848758,0.5924519132792,1,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,5.466159602077157,0.07142857142857142
D103789,707.28,27,3,0,0.6282985897616231,0.7439711168725476,0.7603853634787678,1,0,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,0,6.562839495738016,0.10714285714285714
D103685,167.65,27,3,0,0.1805742108280014,0.5540836142343499,0.1156254687602908,0,1,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,5.12782556150766,0.10714285714285714
D103704,707.66,27,2,1,0.7343550928956927,0.2621703365860955,0.2740846941667061,0,0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0,6.563375862851811,0.07142857142857142
D103244,726.54,27,1,0,0.2241771333845154,0.7910585808561319,0.5301949642678147,0,1,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,6.589668980352017,0.03571428571428571
D101674,945.68,27,3,0,0.8578116850304722,0.2174456391075114,0.2848595469032209,1,1,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,1,6.852961126894998,0.10714285714285714
D100433,671.56,27,0,0,0.5310271611445588,0.6059943283435911,0.3457946629169201,0,1,0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,1,6.511091326827041,0.0
D103805,130.23,27,0,0,0.559462967128044,0.535289019679042,0.3174180557854689,0,0,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0,4.876951508908196,0.0
D102267,304.86,27,0,1,0.7447315191602402,0.9386355379017126,0.5508864311362419,1,1,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,0,5.7231274809199775,0.0
D100262,636.11,27,1,0,0.1658464017572905,0.5621863005606456,0.2585820346768674,0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,6.456942325122317,0.03571428571428571
D101680,206.71,27,2,1,0.8349973783333616,0.5770359346281124,0.6138876153167414,1,1,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,0,5.336142876088017,0.07142857142857142
D103682,103.41,27,2,0,0.7799830027533174,0.3980862882143309,0.2432432732464576,1,0,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0,4.648325456302019,0.07142857142857142
D101106,335.77,27,0,1,0.799931287573567,0.871562440253928,0.4005933312188504,1,1,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1,5.8194002047666755,0.0
D102833,921.41,27,0,0,0.907526409156317,0.8466724490812909,0.5813198340535933,1,1,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,0,6.826989810179691,0.0
D101096,302.23,27,1,0,0.8804636020303698,0.6989350917235313,0.4440485021337048,1,1,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,5.714491593464553,0.03571428571428571
D102507,98.22,27,3,0,0.3866548155001304,0.4243037356064802,0.3924856609724603,1,0,0,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,0,4.597339606872903,0.10714285714285714
